ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,ROI
1121241,2017-08-27,2017-08-27,1178,144562,30-34,M,36,40,37,24952.0,5,8.220000267,3.0,2.0,0.00020038473869830073,-0.6350365082050186
1121242,2017-08-27,2017-08-27,1178,144562,30-34,M,36,37,39,38900.0,3,5.580000043,1.0,0.0,7.712082262210797e-05,-0.8207885318469701
1121243,2017-08-22,2017-08-22,1178,144562,30-34,M,36,42,42,53520.0,6,9.2299999,1.0,1.0,0.00011210762331838565,-0.8916576369627046
1121244,2017-08-22,2017-08-22,1178,144562,30-34,M,36,41,41,181683.0,20,34.22999972,2.0,1.0,0.00011008184585239125,-0.9415717202348841
1121245,2017-08-22,2017-08-22,1178,144562,30-34,M,36,37,40,29185.0,2,3.149999976,1.0,0.0,6.85283536063046e-05,-0.6825396801209372
1121246,2017-08-22,2017-08-22,1178,144562,30-34,M,36,41,38,105047.0,13,20.2099994,3.0,1.0,0.0001237541291041153,-0.851558629932468
1121250,2017-08-22,2017-08-22,1178,144565,30-34,M,63,67,64,287976.0,31,59.43999982,3.0,2.0,0.00010764785954385087,-0.9495289365900944
1121251,2017-08-23,2017-08-23,1178,144565,30-34,M,63,65,69,212175.0,22,38.58999968,2.0,1.0,0.00010368799340167315,-0.9481731014100905
1121252,2017-08-23,2017-08-23,1178,144565,30-34,M,63,69,67,11139.0,0,0.0,1.0,1.0,0.0,0.0
1121254,2017-08-22,2017-08-22,1178,144565,30-34,M,63,64,65,124005.0,11,21.84999979,4.0,1.0,8.870610056046127e-05,-0.816933636684488
1121255,2017-08-22,2017-08-22,1178,144565,30-34,M,63,64,67,20423.0,1,1.960000038,1.0,0.0,4.896440287910689e-05,-0.48979592825905854
1121261,2017-08-22,2017-08-22,1178,144567,30-34,M,64,67,65,103001.0,14,22.32000005,1.0,0.0,0.00013592101047562644,-0.9551971327168522
1121262,2017-08-30,2017-08-30,1178,144567,30-34,M,64,66,67,447420.0,66,110.2399991,7.0,2.0,0.00014751240445219258,-0.9365021765498182
1121263,2017-08-30,2017-08-30,1178,144567,30-34,M,64,66,69,156101.0,19,29.75000048,2.0,2.0,0.00012171606844286712,-0.9327731103283666
1121264,2017-08-30,2017-08-30,1178,144567,30-34,M,64,70,67,93015.0,12,18.47000015,1.0,0.0,0.00012901144976616675,-0.9458581487883745
1121265,2017-08-22,2017-08-22,1178,144568,30-34,M,65,70,68,145398.0,23,36.24000025,1.0,0.0,0.00015818649499993123,-0.9724061812058072
1121269,2017-08-22,2017-08-22,1178,144568,30-34,M,65,67,67,296413.0,50,76.43999958,3.0,1.0,0.0001686835597628984,-0.9607535319664636
1121273,2017-08-22,2017-08-22,1178,144569,30-34,M,2,4,4,9370.0,0,0.0,1.0,1.0,0.0,0.0
1121274,2017-08-22,2017-08-22,1178,144569,30-34,M,2,4,7,63785.0,7,11.80000019,6.0,2.0,0.00010974367014188289,-0.491525431916116
1121275,2017-08-22,2017-08-22,1178,144569,30-34,M,2,8,3,118522.0,14,26.81999981,2.0,1.0,0.00011812153018005096,-0.9254287839609049
1121276,2017-08-22,2017-08-22,1178,144569,30-34,M,2,5,5,240123.0,38,65.67000115,5.0,4.0,0.00015825222906593704,-0.9238617342402773
1121277,2017-08-23,2017-08-23,1178,144570,30-34,M,7,9,13,169108.0,20,32.24000025,2.0,1.0,0.00011826761596139745,-0.9379652610269443
1121278,2017-08-23,2017-08-23,1178,144570,30-34,M,7,13,10,1044442.0,142,245.5999999,22.0,8.0,0.00013595776500753513,-0.9104234527322571
1121279,2017-08-24,2017-08-24,1178,144570,30-34,M,7,10,13,93891.0,11,17.6400001,5.0,3.0,0.00011715712901130034,-0.7165532895887002
1121282,2017-08-24,2017-08-24,1178,144570,30-34,M,7,11,10,185823.0,25,38.54999936,4.0,1.0,0.0001345366289425959,-0.8962386493798375
1121284,2017-08-24,2017-08-24,1178,144571,30-34,M,66,68,70,175631.0,23,40.75999951,1.0,0.0,0.00013095638013790276,-0.9754661429827873
1121285,2017-08-24,2017-08-24,1178,144571,30-34,M,66,68,70,37187.0,4,6.370000005,1.0,0.0,0.00010756447145507839,-0.8430141288516373
1121286,2017-08-24,2017-08-24,1178,144571,30-34,M,66,67,69,10991.0,0,0.0,1.0,0.0,0.0,0.0
1121287,2017-08-24,2017-08-24,1178,144571,30-34,M,66,69,69,344618.0,51,89.76000047,3.0,1.0,0.00014798994829057102,-0.9665775402819581
1121289,2017-08-24,2017-08-24,1178,144572,35-39,M,10,14,13,98066.0,9,16.1500001,1.0,0.0,9.177492708991904e-05,-0.9380804957394396
1121290,2017-08-24,2017-08-24,1178,144572,35-39,M,10,13,12,770749.0,100,189.1299984,13.0,3.0,0.0001297439244163794,-0.9312642092212908
1121291,2017-08-24,2017-08-24,1178,144572,35-39,M,10,16,14,52553.0,5,8.529999852,1.0,0.0,9.514204707628489e-05,-0.8827667037103719
1121292,2017-08-23,2017-08-23,1178,144572,35-39,M,10,15,16,362296.0,39,67.77000129,7.0,3.0,0.0001076467860533928,-0.8967094604285789
1121293,2017-08-23,2017-08-23,1178,144572,35-39,M,10,16,13,427729.0,50,96.8999989,4.0,1.0,0.00011689644611424524,-0.958720329768755
1121296,2017-08-23,2017-08-23,1178,144573,35-39,M,15,17,19,180351.0,21,37.13000011,1.0,1.0,0.00011643960942828152,-0.9730676004029778
1121297,2017-08-23,2017-08-23,1178,144573,35-39,M,15,16,16,187329.0,29,53.15999961,2.0,1.0,0.00015480785142716824,-0.962377727338738
1121300,2017-08-23,2017-08-23,1178,144573,35-39,M,15,16,17,782894.0,118,192.9299995,5.0,2.0,0.0001507228309324123,-0.9740838645469442
1121302,2017-08-23,2017-08-23,1178,144574,35-39,M,16,17,22,1206533.0,128,236.1199988,17.0,6.0,0.00010608909992515746,-0.9280027101202916
1121303,2017-08-23,2017-08-23,1178,144574,35-39,M,16,19,21,84494.0,7,12.57000017,2.0,0.0,8.284611925107108e-05,-0.8408910124939163
1121304,2017-08-23,2017-08-23,1178,144574,35-39,M,16,17,20,94257.0,7,12.5800004,1.0,1.0,7.426504132319085e-05,-0.9205087465656996
1121309,2017-08-23,2017-08-23,1178,144575,35-39,M,18,24,20,131060.0,16,28.04999959,2.0,1.0,0.0001220814893941706,-0.928698751185971
1121310,2017-08-23,2017-08-23,1178,144575,35-39,M,18,21,19,341603.0,50,83.48000121,4.0,2.0,0.0001463687379794674,-0.9520843322709387
1121311,2017-08-30,2017-08-30,1178,144575,35-39,M,18,20,24,140749.0,19,30.4799999,1.0,1.0,0.0001349920780964696,-0.9671916009422297
1121312,2017-08-30,2017-08-30,1178,144575,35-39,M,18,19,21,102525.0,13,20.29999983,2.0,1.0,0.00012679834186783711,-0.9014778316872528
1121316,2017-08-28,2017-08-28,1178,144576,35-39,M,19,23,23,447952.0,68,131.5799983,8.0,1.0,0.0001518019787834411,-0.9392004856105853
1121317,2017-08-28,2017-08-28,1178,144576,35-39,M,19,25,23,76355.0,9,14.62999988,2.0,0.0,0.00011787047344640168,-0.8632945990154034
1121319,2017-08-28,2017-08-28,1178,144577,35-39,M,20,26,26,256598.0,38,64.46999931,6.0,1.0,0.0001480915673543831,-0.9069334564259979
1121321,2017-08-28,2017-08-28,1178,144577,35-39,M,20,21,21,127476.0,21,30.15000057,3.0,2.0,0.000164736891650193,-0.9004975143189524
1121322,2017-08-28,2017-08-28,1178,144577,35-39,M,20,22,24,237603.0,37,62.25000024,5.0,2.0,0.00015572193953780045,-0.9196787151691102
1121327,2017-08-28,2017-08-28,1178,144578,35-39,M,21,22,22,271091.0,42,78.03999984,3.0,1.0,0.00015492952550988414,-0.961558175215906
1121330,2017-08-28,2017-08-28,1178,144578,35-39,M,21,23,22,21743.0,2,3.400000095,1.0,0.0,9.198362691440924e-05,-0.7058823611591694
1121333,2017-08-28,2017-08-28,1178,144579,35-39,M,22,25,25,88970.0,10,14.8300004,2.0,0.0,0.00011239743733842868,-0.8651382369483955
1121334,2017-08-28,2017-08-28,1178,144579,35-39,M,22,24,26,108362.0,13,22.42999983,1.0,1.0,0.00011996825455417951,-0.9554168520918799
1121335,2017-08-28,2017-08-28,1178,144579,35-39,M,22,25,23,188596.0,27,44.14000034,3.0,0.0,0.00014316316358777492,-0.9320344364093406
1121336,2017-08-27,2017-08-27,1178,144579,35-39,M,22,24,24,275080.0,43,69.65999997,4.0,3.0,0.0001563181619892395,-0.9425782371271512
1121337,2017-08-27,2017-08-27,1178,144580,35-39,M,23,28,28,64647.0,10,16.26999998,1.0,0.0,0.00015468621900474887,-0.9385371849275196
1121338,2017-08-27,2017-08-27,1178,144580,35-39,M,23,27,24,31265.0,4,5.789999902,1.0,0.0,0.00012793858947705101,-0.8272884254014276
1121340,2017-08-27,2017-08-27,1178,144580,35-39,M,23,27,28,140147.0,24,42.08000016,2.0,0.0,0.00017124876023032957,-0.9524714830704506
1121341,2017-08-27,2017-08-27,1178,144580,35-39,M,23,26,27,223120.0,40,67.66999984,1.0,0.0,0.00017927572606669058,-0.9852224028023583
1121342,2017-08-28,2017-08-28,1178,144580,35-39,M,23,29,27,104869.0,18,34.07000089,1.0,0.0,0.00017164271615062603,-0.9706486652809712
1121344,2017-08-28,2017-08-28,1178,144581,35-39,M,24,27,27,165177.0,23,41.71999967,4.0,1.0,0.0001392445679483221,-0.9041227221562919
1121345,2017-08-27,2017-08-27,1178,144581,35-39,M,24,29,29,84194.0,11,19.56999981,1.0,0.0,0.0001306506401881369,-0.948901379166646
1121347,2017-08-27,2017-08-27,1178,144581,35-39,M,24,25,28,220581.0,31,57.37,1.0,1.0,0.00014053794297786302,-0.9825692870838417
1121350,2017-08-29,2017-08-29,1178,144582,35-39,M,25,27,31,75804.0,10,17.36999965,2.0,1.0,0.00013191915993878952,-0.8848589498964095
1121352,2017-08-29,2017-08-29,1178,144582,35-39,M,25,30,29,368986.0,59,100.289999,0.0,0.0,0.0001598976654940838,-1.0
1121353,2017-08-30,2017-08-30,1178,144582,35-39,M,25,30,27,28194.0,3,3.709999919,2.0,0.0,0.00010640561821664184,-0.4609164302787684
1121355,2017-08-29,2017-08-29,1178,144583,35-39,M,26,29,27,99961.0,14,23.2099998,1.0,0.0,0.0001400546213023079,-0.9569151224206387
1121359,2017-08-29,2017-08-29,1178,144583,35-39,M,26,28,27,7573.0,0,0.0,1.0,0.0,0.0,0.0
1121361,2017-08-30,2017-08-30,1178,144584,35-39,M,27,28,33,685781.0,103,177.8899992,10.0,1.0,0.00015019372073592007,-0.9437854851595278
1121364,2017-08-30,2017-08-30,1178,144584,35-39,M,27,30,28,274222.0,43,66.7700001,2.0,1.0,0.0001568072583527215,-0.9700464280814042
1121365,2017-08-30,2017-08-30,1178,144584,35-39,M,27,33,31,110503.0,25,32.67999995,4.0,0.0,0.0002262382016777825,-0.8776009790048974
1121367,2017-08-30,2017-08-30,1178,144585,35-39,M,28,31,29,1447755.0,233,420.5799983,11.0,8.0,0.00016093883288263554,-0.9738456416271283
1121368,2017-08-30,2017-08-30,1178,144585,35-39,M,28,33,31,358987.0,52,87.55000067,1.0,0.0,0.00014485204199594972,-0.9885779555414366
1121369,2017-08-30,2017-08-30,1178,144585,35-39,M,28,33,31,826205.0,125,232.3700008,5.0,1.0,0.00015129417033302872,-0.9784825924913454
1121370,2017-08-29,2017-08-29,1178,144585,35-39,M,28,33,32,550954.0,84,150.1400012,3.0,0.0,0.000152462819037524,-0.9800186494203917
1121372,2017-08-29,2017-08-29,1178,144585,35-39,M,28,34,34,378350.0,55,96.48000073,4.0,0.0,0.0001453680454605524,-0.9585406304961167
1121373,2017-08-29,2017-08-29,1178,144586,35-39,M,29,32,33,492784.0,56,95.5100013,7.0,4.0,0.0001136400532484821,-0.9267092461027953
1121374,2017-08-29,2017-08-29,1178,144586,35-39,M,29,34,35,327158.0,43,72.3100003,6.0,2.0,0.00013143496414576444,-0.9170239251126099
1121375,2017-08-29,2017-08-29,1178,144586,35-39,M,29,31,35,9921.0,0,0.0,1.0,0.0,0.0,0.0
1121377,2017-08-29,2017-08-29,1178,144586,35-39,M,29,34,30,59390.0,5,9.209999919,5.0,3.0,8.418925745074928e-05,-0.4571118301874113
1121378,2017-08-29,2017-08-29,1178,144586,35-39,M,29,33,33,1040330.0,147,254.2500038,13.0,2.0,0.0001413013178510665,-0.9488692239697029
1121379,2017-08-29,2017-08-29,1178,144587,35-39,M,30,31,35,49422.0,6,11.17000031,1.0,0.0,0.00012140342357654485,-0.9104744877128835
1121380,2017-08-29,2017-08-29,1178,144587,35-39,M,30,35,32,131091.0,18,34.23000026,3.0,1.0,0.00013730919742774102,-0.912357581734941
1121381,2017-08-29,2017-08-29,1178,144587,35-39,M,30,31,36,95691.0,15,25.26000011,1.0,1.0,0.00015675455371978557,-0.9604117183038287
1121390,2017-08-29,2017-08-29,1178,144588,35-39,M,31,32,36,15513.0,1,1.289999962,1.0,0.0,6.44620640752917e-05,-0.22480617871522077
1121391,2017-08-20,2017-08-20,1178,144589,35-39,M,32,33,33,382537.0,63,113.9900012,4.0,3.0,0.00016468995156024123,-0.9649092029310374
1121394,2017-08-20,2017-08-20,1178,144589,35-39,M,32,37,33,461356.0,64,121.0999982,6.0,3.0,0.0001387215079027909,-0.9504541693709125
1121395,2017-08-23,2017-08-23,1178,144589,35-39,M,32,38,34,392541.0,53,98.70000017,3.0,2.0,0.00013501774336948242,-0.9696048632742368
1121398,2017-08-23,2017-08-23,1178,144590,35-39,M,36,39,38,35088.0,5,8.800000072,1.0,1.0,0.00014249886000911993,-0.8863636372933884
1121400,2017-08-23,2017-08-23,1178,144590,35-39,M,36,38,41,53933.0,6,9.929999948,3.0,1.0,0.00011124914245452691,-0.6978851947925508
1121403,2017-08-24,2017-08-24,1178,144591,35-39,M,63,65,68,228861.0,33,53.38999939,4.0,2.0,0.0001441923263465597,-0.9250796020659029
1121405,2017-08-24,2017-08-24,1178,144591,35-39,M,63,66,69,20959.0,2,3.769999981,1.0,1.0,9.542440001908489e-05,-0.7347480092732658
1121410,2017-08-24,2017-08-24,1178,144592,35-39,M,64,68,70,24992.0,2,3.190000057,1.0,0.0,8.002560819462228e-05,-0.6865203817769086
1121411,2017-08-24,2017-08-24,1178,144592,35-39,M,64,70,65,100351.0,15,24.17999995,2.0,1.0,0.00014947534155115546,-0.9172870138901716
1121412,2017-08-24,2017-08-24,1178,144592,35-39,M,64,68,70,292448.0,43,76.89999968,2.0,1.0,0.00014703468650837073,-0.9739921975510729
1121413,2017-08-23,2017-08-23,1178,144592,35-39,M,64,67,69,65060.0,7,14.5200001,1.0,1.0,0.00010759299108515216,-0.9311294770583369
1121414,2017-08-23,2017-08-23,1178,144592,35-39,M,64,70,66,133316.0,21,36.17000055,2.0,0.0,0.00015752047766209607,-0.944705557932318
1121415,2017-08-23,2017-08-23,1178,144593,35-39,M,65,66,71,113501.0,26,38.44000077,5.0,4.0,0.00022907287160465545,-0.8699271618146744
1121418,2017-08-23,2017-08-23,1178,144593,35-39,M,65,71,70,192810.0,41,61.92999995,4.0,3.0,0.0002126445723769514,-0.9354109477921936
1121421,2017-08-21,2017-08-21,1178,144594,35-39,M,2,8,6,233404.0,43,70.4100008,2.0,1.0,0.00018422991893883567,-0.971594944222753
1121422,2017-08-23,2017-08-23,1178,144594,35-39,M,2,7,7,128843.0,24,37.5999999,2.0,0.0,0.00018627321623991992,-0.9468085104968311
1121423,2017-08-23,2017-08-23,1178,144594,35-39,M,2,5,7,63564.0,12,20.59000027,2.0,0.0,0.00018878610534264677,-0.9028654699478544
1121425,2017-08-23,2017-08-23,1178,144594,35-39,M,2,8,7,85970.0,14,24.78000021,1.0,1.0,0.00016284750494358497,-0.9596448752411048
1121428,2017-08-23,2017-08-23,1178,144595,35-39,M,7,9,13,131232.0,16,29.53999937,1.0,1.0,0.000121921482565228,-0.9661475957573793
1121429,2017-08-23,2017-08-23,1178,144595,35-39,M,7,13,9,152454.0,22,37.84999979,1.0,1.0,0.0001443058233959096,-0.9735799205931779
1121430,2017-08-23,2017-08-23,1178,144595,35-39,M,7,10,9,28989.0,2,2.290000021,1.0,0.0,6.899168650177653e-05,-0.5633187812970767
1121433,2017-08-24,2017-08-24,1178,144596,35-39,M,66,69,72,80248.0,15,24.1900003,1.0,1.0,0.00018692054630645,-0.9586606040678718
1121437,2017-08-24,2017-08-24,1178,144596,35-39,M,66,68,68,38580.0,5,8.519999981,1.0,0.0,0.00012960082944530845,-0.882629107719478
1121439,2017-08-25,2017-08-25,1178,144597,40-44,M,10,11,15,621591.0,91,163.36,5.0,1.0,0.00014639851606603057,-0.9693927522037219
1121440,2017-08-25,2017-08-25,1178,144597,40-44,M,10,15,11,250499.0,36,58.14000005,3.0,1.0,0.00014371314855548325,-0.9484004128410729
1121442,2017-08-25,2017-08-25,1178,144597,40-44,M,10,15,14,131637.0,18,29.30999982,2.0,1.0,0.0001367396704573942,-0.9317639026856875
1121443,2017-08-25,2017-08-25,1178,144597,40-44,M,10,12,15,463813.0,69,116.3399996,4.0,2.0,0.00014876685215808958,-0.9656180160413204
1121444,2017-08-25,2017-08-25,1178,144597,40-44,M,10,13,12,211767.0,35,60.89999914,5.0,1.0,0.0001652759872879155,-0.9178981926008611
1121446,2017-08-25,2017-08-25,1178,144598,40-44,M,15,17,17,163181.0,26,40.02000093,1.0,1.0,0.00015933227520360826,-0.9750124943337926
1121451,2017-08-25,2017-08-25,1178,144599,40-44,M,16,20,18,1117385.0,147,260.0699984,11.0,2.0,0.00013155716248204513,-0.9577036948987807
1121452,2017-08-25,2017-08-25,1178,144599,40-44,M,16,21,22,1663441.0,205,359.4700001,17.0,6.0,0.00012323851582352486,-0.9527081536838379
1121453,2017-08-25,2017-08-25,1178,144599,40-44,M,16,18,17,455248.0,54,105.7099996,5.0,2.0,0.00011861666608090535,-0.9527007849879889
1121454,2017-08-25,2017-08-25,1178,144599,40-44,M,16,22,20,75589.0,6,10.66000009,1.0,1.0,7.93766288745717e-05,-0.9061913703980091
1121455,2017-08-24,2017-08-24,1178,144599,40-44,M,16,21,22,594267.0,82,143.3000009,3.0,2.0,0.000137985114435094,-0.9790648989451611
1121456,2017-08-24,2017-08-24,1178,144599,40-44,M,16,22,22,315281.0,35,65.02999854,1.0,0.0,0.00011101208128621769,-0.9846224815861729
1121464,2017-08-24,2017-08-24,1178,144601,40-44,M,19,23,25,363456.0,71,117.5599997,7.0,1.0,0.000195346892058461,-0.9404559372417215
1121466,2017-08-24,2017-08-24,1178,144601,40-44,M,19,23,25,438983.0,81,143.4300001,3.0,1.0,0.00018451739589004585,-0.9790838736811798
1121467,2017-08-24,2017-08-24,1178,144601,40-44,M,19,20,24,42563.0,5,9.659999847,1.0,1.0,0.00011747292249136574,-0.8964803296233427
1121469,2017-08-25,2017-08-25,1178,144602,40-44,M,20,26,21,399035.0,75,124.7999995,7.0,3.0,0.00018795343766837497,-0.9439102561855379
1121471,2017-08-24,2017-08-24,1178,144602,40-44,M,20,21,26,304680.0,59,98.55000019,3.0,0.0,0.00019364579230668241,-0.9695585997542756
1121472,2017-08-24,2017-08-24,1178,144602,40-44,M,20,21,25,140596.0,23,40.77000022,1.0,0.0,0.00016358929130273978,-0.9754721610349798
1121473,2017-08-24,2017-08-24,1178,144602,40-44,M,20,25,22,439986.0,80,134.8799999,4.0,3.0,0.00018182396712622674,-0.97034400946793
1121474,2017-08-21,2017-08-21,1178,144602,40-44,M,20,26,26,75803.0,11,19.3599999,2.0,2.0,0.00014511299025104547,-0.8966942143424288
1121477,2017-08-21,2017-08-21,1178,144603,40-44,M,21,27,22,7073.0,0,0.0,1.0,0.0,0.0,0.0
1121481,2017-08-19,2017-08-19,1178,144604,40-44,M,22,27,25,153586.0,28,43.01000035,2.0,0.0,0.00018230828330707225,-0.9534991866141661
1121482,2017-08-19,2017-08-19,1178,144604,40-44,M,22,24,24,180815.0,31,42.62999976,1.0,0.0,0.00017144595304593093,-0.976542340942298
1121483,2017-08-19,2017-08-19,1178,144604,40-44,M,22,26,23,253169.0,51,75.78999984,1.0,0.0,0.000201446464614546,-0.9868056471551511
1121484,2017-08-19,2017-08-19,1178,144604,40-44,M,22,28,27,34453.0,5,7.710000038,1.0,1.0,0.00014512524308478217,-0.8702983145173364
1121487,2017-08-19,2017-08-19,1178,144605,40-44,M,23,25,26,51550.0,8,14.03999984,1.0,0.0,0.00015518913676042676,-0.928774927963247
1121489,2017-08-19,2017-08-19,1178,144605,40-44,M,23,28,24,110018.0,24,39.85999966,1.0,0.0,0.00021814612154374738,-0.9749121924603649
1121493,2017-08-19,2017-08-19,1178,144606,40-44,M,24,28,30,137584.0,21,36.77999961,1.0,0.0,0.00015263402721246656,-0.9728113102065364
1121497,2017-08-19,2017-08-19,1178,144606,40-44,M,24,25,27,209825.0,30,54.86999953,1.0,0.0,0.0001429762897652806,-0.9817751046370384
1121499,2017-08-19,2017-08-19,1178,144607,40-44,M,25,27,31,264222.0,63,87.7899996,1.0,1.0,0.0002384358607534573,-0.9886091809482136
1121510,2017-08-19,2017-08-19,1178,144608,40-44,M,26,30,31,31202.0,5,6.730000019,1.0,0.0,0.00016024613806807256,-0.8514115903154799
1121511,2017-08-18,2017-08-18,1178,144609,40-44,M,27,29,32,252991.0,49,76.83999932,3.0,0.0,0.00019368277922930064,-0.9609578341157122
1121514,2017-08-18,2017-08-18,1178,144609,40-44,M,27,31,30,56265.0,9,15.53999972,1.0,0.0,0.00015995734470807785,-0.9356499344904751
1121523,2017-08-18,2017-08-18,1178,144611,40-44,M,29,32,34,76923.0,11,17.67000008,2.0,2.0,0.000143000143000143,-0.8868138092277813
1121524,2017-08-18,2017-08-18,1178,144611,40-44,M,29,30,35,209332.0,30,49.60000014,3.0,1.0,0.00014331301473257793,-0.9395161292029787
1121525,2017-08-18,2017-08-18,1178,144611,40-44,M,29,32,33,214094.0,31,53.26999903,1.0,0.0,0.00014479621101011705,-0.981227707561308
1121526,2017-08-19,2017-08-19,1178,144611,40-44,M,29,35,32,526209.0,85,126.9299996,3.0,2.0,0.00016153277500004752,-0.9763649254750333
1121527,2017-08-19,2017-08-19,1178,144611,40-44,M,29,35,35,741143.0,120,179.620001,4.0,1.0,0.00016191207364840522,-0.9777307650722037
1121528,2017-08-19,2017-08-19,1178,144611,40-44,M,29,33,31,172827.0,25,38.42000043,2.0,0.0,0.0001446533238440753,-0.9479437798642419
1121530,2017-08-19,2017-08-19,1178,144612,40-44,M,30,36,33,188873.0,38,58.5999999,1.0,1.0,0.0002011933945031847,-0.9829351535544969
1121532,2017-08-19,2017-08-19,1178,144612,40-44,M,30,35,32,123126.0,25,39.72999978,2.0,1.0,0.000203044036190569,-0.9496602061144034
1121535,2017-08-20,2017-08-20,1178,144613,40-44,M,31,33,32,77794.0,14,19.11000001,1.0,1.0,0.00017996246497159165,-0.9476713762701877
1121541,2017-08-21,2017-08-21,1178,144614,40-44,M,32,33,37,56630.0,9,15.81000018,1.0,1.0,0.00015892636411795867,-0.9367488938257558
1121544,2017-08-21,2017-08-21,1178,144614,40-44,M,32,33,36,400844.0,85,140.9700022,4.0,2.0,0.0002120525690792428,-0.9716251689183842
1121545,2017-08-20,2017-08-20,1178,144614,40-44,M,32,33,35,208572.0,36,60.76000023,2.0,1.0,0.00017260226684310455,-0.9670836077612043
1121548,2017-08-21,2017-08-21,1178,144615,40-44,M,36,38,37,59004.0,8,13.51000011,1.0,0.0,0.00013558402820147786,-0.9259807555989724
1121551,2017-08-21,2017-08-21,1178,144615,40-44,M,36,40,39,196253.0,32,55.10000002,1.0,0.0,0.0001630548322828186,-0.9818511796799089
1121554,2017-08-21,2017-08-21,1178,144616,40-44,M,63,64,66,51858.0,8,12.63000011,1.0,1.0,0.0001542674225770373,-0.9208234369524483
1121557,2017-08-21,2017-08-21,1178,144616,40-44,M,63,68,64,280764.0,49,81.36000025,2.0,1.0,0.00017452379934749469,-0.975417895847413
1121561,2017-08-21,2017-08-21,1178,144617,40-44,M,64,69,70,63660.0,11,16.47000003,1.0,1.0,0.00017279296261388626,-0.9392835459515175
1121562,2017-08-20,2017-08-20,1178,144617,40-44,M,64,65,67,109289.0,19,31.02999997,1.0,0.0,0.00017385098225804977,-0.967773122753245
1121568,2017-08-20,2017-08-20,1178,144618,40-44,M,65,70,70,188440.0,40,60.72999966,2.0,1.0,0.00021226915729144556,-0.9670673470904478
1121571,2017-08-20,2017-08-20,1178,144619,40-44,M,2,3,5,212496.0,44,74.83000135,2.0,1.0,0.000207062721180634,-0.9732727520524093
1121572,2017-08-20,2017-08-20,1178,144619,40-44,M,2,6,3,32574.0,5,7.480000019,1.0,0.0,0.00015349665377294776,-0.866310160767394
1121575,2017-08-20,2017-08-20,1178,144619,40-44,M,2,4,5,128595.0,23,36.4800005,1.0,1.0,0.00017885609860414478,-0.9725877196739622
1121577,2017-08-20,2017-08-20,1178,144620,40-44,M,7,9,11,242234.0,48,68.06000054,2.0,0.0,0.0001981555025306109,-0.9706141642061175
1121584,2017-08-20,2017-08-20,1178,144621,40-44,M,66,67,67,33154.0,5,7.879999995,1.0,1.0,0.00015081136514447728,-0.8730964466199851
1121585,2017-08-20,2017-08-20,1178,144621,40-44,M,66,72,68,9773.0,1,1.460000038,1.0,0.0,0.00010232272587741738,-0.3150685109776689
1121589,2017-08-20,2017-08-20,1178,144622,45-49,M,10,16,11,464036.0,77,123.5500004,3.0,1.0,0.00016593540156367178,-0.9757183327374558
1121590,2017-08-20,2017-08-20,1178,144622,45-49,M,10,16,15,478480.0,75,135.7500012,3.0,1.0,0.00015674636348436715,-0.9779005526815421
1121592,2017-08-20,2017-08-20,1178,144622,45-49,M,10,14,11,428812.0,66,116.8800001,4.0,2.0,0.00015391360316409055,-0.9657768651901293
1121593,2017-08-26,2017-08-26,1178,144622,45-49,M,10,16,16,1177535.0,221,365.6600009,15.0,3.0,0.00018768019634235925,-0.9589782859402711
